,Id,UserId,ItemId,CreatedOnUtc,RefundedEUR,UnitPriceTaxEUR
0,8812,0,0,2021-01-01 09:29:05.2513839,0.0,130.0
1,8813,1,1,2021-01-01 09:39:57.3829465,0.0,160.0
2,8813,1,2,2021-01-01 09:39:57.3829465,0.0,180.0
3,8814,2,3,2021-01-01 10:23:40.5132880,0.0,145.0
4,8814,2,4,2021-01-01 10:23:40.5132880,0.0,145.0
5,8815,3,5,2021-01-01 10:50:59.0215888,0.0,235.0
6,8816,4,6,2021-01-01 12:41:22.5388768,0.0,220.0
7,8817,5,7,2021-01-01 13:06:13.3910119,118.37,118.37
8,8818,6,8,2021-01-01 13:18:33.9148977,0.0,180.0
9,8818,6,9,2021-01-01 13:18:33.9148977,0.0,150.0
10,8819,7,10,2021-01-01 15:34:27.0137269,0.0,160.0
11,8820,8,11,2021-01-01 16:56:44.5171199,0.0,203.85
12,8820,8,12,2021-01-01 16:56:44.5171199,0.0,250.18
13,8821,9,13,2021-01-01 18:45:30.2962992,0.0,225.12
14,8822,10,14,2021-01-01 19:32:16.5414997,0.0,170.0
15,8822,10,15,2021-01-01 19:32:16.5414997,0.0,175.0
16,8823,10,14,2021-01-01 19:56:03.0477447,182.0,170.0
17,8824,11,16,2021-01-01 20:53:44.3288817,0.0,165.0
18,8825,12,17,2021-01-01 21:41:33.2576969,0.0,145.0
19,8826,13,18,2021-01-01 23:03:15.3507644,0.0,165.0
20,8827,14,2,2021-01-02 08:48:14.5206381,0.0,180.0
21,8827,14,19,2021-01-02 08:48:14.5206381,0.0,195.0
22,8828,15,20,2021-01-02 09:02:16.5383931,0.0,165.0
23,8828,15,21,2021-01-02 09:02:16.5383931,0.0,155.0
24,8829,16,22,2021-01-02 11:48:41.8217543,0.0,190.0
25,8829,16,23,2021-01-02 11:48:41.8217543,0.0,190.0
26,8829,16,24,2021-01-02 11:48:41.8217543,0.0,230.0
27,8830,17,25,2021-01-02 12:14:43.3571723,0.0,150.0
28,8831,18,23,2021-01-02 12:21:30.8269258,0.0,190.0
29,8831,18,22,2021-01-02 12:21:30.8269258,0.0,190.0
30,8832,19,26,2021-01-02 12:29:38.9990612,0.0,195.0
31,8833,20,27,2021-01-02 12:57:33.7837457,0.0,235.0
32,8834,21,28,2021-01-02 14:12:31.9974297,0.0,155.0
33,8835,22,29,2021-01-02 17:03:17.3683063,685.0,190.0
34,8835,22,30,2021-01-02 17:03:17.3683063,685.0,185.0
35,8835,22,31,2021-01-02 17:03:17.3683063,685.0,165.0
36,8835,22,32,2021-01-02 17:03:17.3683063,685.0,145.0
37,8836,23,33,2021-01-02 17:17:46.4132195,130.0,165.0
38,8836,23,34,2021-01-02 17:17:46.4132195,130.0,130.0
39,8836,23,35,2021-01-02 17:17:46.4132195,130.0,140.0
40,8837,24,36,2021-01-02 17:55:24.9881010,0.0,155.0
41,8838,25,37,2021-01-02 18:24:25.2894875,0.0,159.84
42,8839,26,11,2021-01-02 20:48:55.4417215,0.0,125.0
43,8840,27,38,2021-01-02 21:08:11.1073475,0.0,225.0
44,8841,28,39,2021-01-03 02:56:19.2317973,0.0,150.0
45,8842,29,40,2021-01-03 06:43:27.7182784,0.0,235.0
46,8843,30,41,2021-01-03 10:05:13.5702071,0.0,105.0
47,8844,31,42,2021-01-03 10:30:50.9824669,235.0,235.0
48,8845,32,43,2021-01-03 11:10:47.4084843,0.0,150.0
49,8846,33,44,2021-01-03 12:29:36.8591123,0.0,165.0
50,8847,34,45,2021-01-03 12:52:13.3318268,0.0,150.0
51,8848,35,46,2021-01-03 13:30:40.5800094,0.0,125.0
52,8848,35,47,2021-01-03 13:30:40.5800094,0.0,125.0
53,8849,36,48,2021-01-03 15:21:37.2305519,0.0,220.0
54,8849,36,49,2021-01-03 15:21:37.2305519,0.0,150.0
55,8850,37,50,2021-01-03 15:23:04.1608722,125.0,125.0
56,8851,38,33,2021-01-03 15:43:45.2928723,0.0,165.0
57,8852,39,51,2021-01-03 16:02:21.2497588,0.0,310.0
58,8852,39,52,2021-01-03 16:02:21.2497588,0.0,310.0
59,8852,39,53,2021-01-03 16:02:21.2497588,0.0,310.0
60,8853,40,54,2021-01-03 17:04:51.4865029,0.0,190.64
61,8854,41,47,2021-01-03 17:25:20.6664487,0.0,125.0
62,8855,42,55,2021-01-03 18:22:50.6608300,0.0,105.0
63,8855,42,56,2021-01-03 18:22:50.6608300,0.0,135.0
64,8856,43,57,2021-01-03 18:40:05.2446066,0.0,200.0
65,8856,43,58,2021-01-03 18:40:05.2446066,0.0,200.0
66,8856,43,59,2021-01-03 18:40:05.2446066,0.0,180.0
67,8856,43,60,2021-01-03 18:40:05.2446066,0.0,145.0
68,8856,43,61,2021-01-03 18:40:05.2446066,0.0,145.0
69,8856,43,62,2021-01-03 18:40:05.2446066,0.0,145.0
70,8856,43,63,2021-01-03 18:40:05.2446066,0.0,105.0
71,8857,44,64,2021-01-03 18:57:55.8445420,0.0,155.0
72,8858,45,65,2021-01-03 19:43:50.2206219,0.0,285.0
73,8859,46,66,2021-01-03 21:11:01.8415423,0.0,125.0
74,8859,46,67,2021-01-03 21:11:01.8415423,0.0,125.0
75,8860,47,0,2021-01-03 23:11:34.9635880,0.0,130.0
76,8860,47,68,2021-01-03 23:11:34.9635880,0.0,135.0
77,8860,47,69,2021-01-03 23:11:34.9635880,0.0,165.0
78,8860,47,70,2021-01-03 23:11:34.9635880,0.0,130.0
79,8861,48,71,2021-01-04 00:18:53.9939201,150.0,155.0
80,8861,48,72,2021-01-04 00:18:53.9939201,150.0,130.0
81,8861,48,73,2021-01-04 00:18:53.9939201,150.0,130.0
82,8861,48,74,2021-01-04 00:18:53.9939201,150.0,235.0
83,8862,49,75,2021-01-04 03:19:55.8431909,0.0,657.88
84,8863,50,76,2021-01-04 07:20:47.8424412,0.0,390.0
85,8863,50,77,2021-01-04 07:20:47.8424412,0.0,165.0
86,8864,51,73,2021-01-04 09:32:52.7780430,0.0,130.0
87,8865,52,78,2021-01-04 10:30:01.3200942,0.0,225.0
88,8865,52,79,2021-01-04 10:30:01.3200942,0.0,130.0
89,8866,53,80,2021-01-04 10:51:00.1844428,330.0,140.0
90,8866,53,81,2021-01-04 10:51:00.1844428,330.0,185.0
91,8866,53,82,2021-01-04 10:51:00.1844428,330.0,180.0
92,8866,53,83,2021-01-04 10:51:00.1844428,330.0,145.0
93,8867,54,84,2021-01-04 10:52:59.8454932,0.0,150.0
94,8868,55,13,2021-01-04 12:53:41.2868619,0.0,175.0
95,8868,55,85,2021-01-04 12:53:41.2868619,0.0,125.0
96,8869,56,86,2021-01-04 13:49:30.5575732,0.0,140.0
97,8870,57,87,2021-01-04 13:56:50.7927199,0.0,165.0
98,8871,58,88,2021-01-04 14:41:49.7662531,0.0,220.0
99,8872,59,89,2021-01-04 16:07:24.5701240,0.0,195.0
100,8872,59,48,2021-01-04 16:07:24.5701240,0.0,220.0
101,8873,60,90,2021-01-04 16:47:19.9808762,0.0,240.0
102,8874,61,91,2021-01-04 19:03:07.9638259,0.0,172.86
103,8875,62,92,2021-01-04 20:29:36.2626667,159.84,102.46
104,8875,62,93,2021-01-04 20:29:36.2626667,159.84,196.72
105,8876,63,94,2021-01-05 02:44:47.0101534,0.0,177.37
106,8877,64,95,2021-01-05 05:16:49.0788355,0.0,190.0
107,8878,65,96,2021-01-05 05:55:34.6749910,0.0,200.0
108,8879,66,97,2021-01-05 10:02:25.1018774,0.0,185.0
109,8879,66,98,2021-01-05 10:02:25.1018774,0.0,155.0
110,8880,25,99,2021-01-05 12:34:45.3682697,0.0,196.72
111,8881,67,25,2021-01-05 12:47:26.3801417,0.0,150.0
112,8882,68,100,2021-01-05 13:53:37.1272190,0.0,155.0
113,8883,69,4,2021-01-05 15:35:24.7996971,145.0,145.0
114,8884,70,101,2021-01-05 16:33:00.2347811,0.0,155.0
115,8884,70,79,2021-01-05 16:33:00.2347811,0.0,130.0
116,8885,71,91,2021-01-05 17:26:40.5062250,0.0,296.51
117,8885,71,2,2021-01-05 17:26:40.5062250,0.0,296.51
118,8886,72,102,2021-01-05 17:48:09.3454688,0.0,291.91
119,8887,73,13,2021-01-05 18:46:44.3243276,0.0,175.0
120,8888,74,90,2021-01-05 19:23:58.5087129,0.0,240.0
121,8889,75,9,2021-01-05 20:47:01.7773525,0.0,150.0
122,8889,75,103,2021-01-05 20:47:01.7773525,0.0,150.0
123,8890,76,104,2021-01-05 21:13:24.7513317,0.0,125.0
124,8891,77,55,2021-01-05 22:02:40.3635872,0.0,105.0
125,8892,78,105,2021-01-06 07:41:08.3454026,140.0,140.0
126,8893,79,106,2021-01-06 07:47:04.9126925,0.0,423.65
127,8894,80,107,2021-01-06 08:56:10.6547646,0.0,150.0
128,8895,0,108,2021-01-06 09:52:14.6070164,0.0,105.0
129,8896,81,109,2021-01-06 10:46:13.8035208,0.0,420.0
130,8897,82,110,2021-01-06 11:28:52.1584938,0.0,175.0
131,8898,83,111,2021-01-06 14:35:30.3037070,160.0,160.0
132,8899,37,50,2021-01-06 15:04:42.2418065,0.0,125.0
133,8899,37,95,2021-01-06 15:04:42.2418065,0.0,190.0
134,8900,84,112,2021-01-06 16:19:42.4178805,0.0,256.88
135,8901,85,113,2021-01-06 16:49:19.9331523,0.0,125.0
136,8902,86,84,2021-01-06 17:05:34.2759297,490.0,150.0
137,8902,86,114,2021-01-06 17:05:34.2759297,490.0,150.0
138,8902,86,115,2021-01-06 17:05:34.2759297,490.0,150.0
139,8902,86,116,2021-01-06 17:05:34.2759297,490.0,195.0
140,8902,86,117,2021-01-06 17:05:34.2759297,490.0,170.0
141,8902,86,118,2021-01-06 17:05:34.2759297,490.0,170.0
142,8903,87,5,2021-01-06 18:20:17.6491988,0.0,235.0
143,8904,88,119,2021-01-06 18:55:18.4881382,0.0,330.0
144,8905,89,120,2021-01-06 20:25:27.3638758,0.0,125.0
145,8905,89,67,2021-01-06 20:25:27.3638758,0.0,125.0
146,8906,90,121,2021-01-06 23:00:01.4974110,0.0,125.0
147,8906,90,105,2021-01-06 23:00:01.4974110,0.0,140.0
148,8907,91,122,2021-01-06 23:52:14.0770775,145.0,145.0
149,8908,78,123,2021-01-07 14:47:27.2979823,0.0,130.0
150,8909,92,67,2021-01-07 15:48:23.3151498,0.0,125.0
151,8910,93,124,2021-01-07 16:48:03.9986023,0.0,268.71
152,8911,94,83,2021-01-07 18:23:01.9577744,0.0,145.0
153,8911,94,4,2021-01-07 18:23:01.9577744,0.0,145.0
154,8912,94,125,2021-01-07 19:16:42.4944397,0.0,150.0
155,8912,94,126,2021-01-07 19:16:42.4944397,0.0,150.0
156,8913,95,22,2021-01-07 19:24:19.4793651,0.0,190.0
157,8913,95,127,2021-01-07 19:24:19.4793651,0.0,170.0
158,8914,96,97,2021-01-07 21:11:33.5376312,0.0,185.0
159,8915,97,11,2021-01-07 21:28:39.4199557,0.0,125.0
160,8916,98,48,2021-01-07 23:07:17.0073859,0.0,220.0
161,8916,98,128,2021-01-07 23:07:17.0073859,0.0,145.0
162,8916,98,129,2021-01-07 23:07:17.0073859,0.0,150.0
163,8917,99,130,2021-01-07 23:12:45.6520555,0.0,296.56
164,8918,100,117,2021-01-08 07:46:41.4284235,0.0,170.0
165,8919,101,131,2021-01-08 08:47:51.0277040,240.0,240.0
166,8920,102,5,2021-01-08 10:09:17.7883505,296.56,296.56
167,8920,102,132,2021-01-08 10:09:17.7883505,296.56,158.87
168,8921,103,133,2021-01-08 10:55:41.2797861,0.0,155.0
169,8921,103,134,2021-01-08 10:55:41.2797861,0.0,155.0
170,8922,104,135,2021-01-08 12:17:56.4213216,0.0,125.0
171,8923,105,136,2021-01-08 12:23:29.5649205,395.0,395.0
172,8924,106,137,2021-01-08 12:43:41.8132557,0.0,115.0
173,8925,107,72,2021-01-08 13:06:31.4999110,0.0,130.0
174,8926,108,138,2021-01-08 13:06:59.9498855,0.0,478.74
175,8927,88,119,2021-01-08 13:47:37.3433610,0.0,330.0
176,8928,109,139,2021-01-08 13:54:40.2112611,145.0,145.0
177,8929,110,140,2021-01-08 13:58:48.4326346,0.0,285.0
178,8930,111,141,2021-01-08 14:07:41.5542678,0.0,233.53
179,8931,109,7,2021-01-08 14:08:31.5234975,0.0,145.0
180,8932,112,142,2021-01-08 14:44:43.3939177,0.0,145.0
181,8933,62,143,2021-01-08 15:20:27.0165188,0.0,159.84
182,8934,113,144,2021-01-08 15:52:42.0946476,0.0,125.0
183,8934,113,120,2021-01-08 15:52:42.0946476,0.0,125.0
184,8935,114,4,2021-01-08 16:10:07.3125482,0.0,145.0
185,8936,115,145,2021-01-08 16:48:18.5917888,0.0,140.0
186,8937,116,146,2021-01-08 17:21:34.3286549,0.0,463.29
187,8937,116,99,2021-01-08 17:21:34.3286549,0.0,361.37
188,8937,116,147,2021-01-08 17:21:34.3286549,0.0,324.31
189,8938,117,148,2021-01-08 17:42:51.6545465,0.0,165.0
190,8939,118,48,2021-01-08 18:55:07.7808962,0.0,220.0
191,8939,118,74,2021-01-08 18:55:07.7808962,0.0,235.0
192,8940,119,149,2021-01-08 19:50:03.6185162,0.0,240.0
193,8941,120,150,2021-01-08 20:40:58.2204753,0.0,145.0
194,8941,120,105,2021-01-08 20:40:58.2204753,0.0,140.0
195,8941,120,151,2021-01-08 20:40:58.2204753,0.0,225.0
196,8942,121,72,2021-01-08 21:53:28.5287354,0.0,130.0
197,8943,122,152,2021-01-08 23:27:15.7237202,0.0,125.0
198,8944,123,153,2021-01-09 00:17:50.2345563,340.0,340.0
199,8945,124,154,2021-01-09 08:25:49.0447944,0.0,165.0
200,8946,125,48,2021-01-09 10:14:24.6361649,0.0,220.0
201,8947,79,155,2021-01-09 12:54:14.0158724,0.0,391.88
202,8948,126,35,2021-01-09 15:09:54.3996924,0.0,140.0
203,8948,126,156,2021-01-09 15:09:54.3996924,0.0,125.0
204,8949,127,157,2021-01-09 18:50:30.7373545,135.0,135.0
205,8950,75,125,2021-01-10 07:38:23.8840550,0.0,150.0
206,8950,75,9,2021-01-10 07:38:23.8840550,0.0,150.0
207,8951,128,158,2021-01-10 08:23:41.8797171,0.0,145.0
208,8952,129,159,2021-01-10 08:41:42.4267696,0.0,130.0
209,8953,130,160,2021-01-10 12:29:05.7411944,0.0,145.0
210,8953,130,161,2021-01-10 12:29:05.7411944,0.0,165.0
211,8954,131,162,2021-01-10 14:07:42.1379919,0.0,155.0
212,8955,132,163,2021-01-10 14:32:07.0297440,0.0,145.0
213,8956,133,73,2021-01-10 14:38:18.2331287,131.75,130.0
214,8956,133,164,2021-01-10 14:38:18.2331287,131.75,155.0
215,8957,134,12,2021-01-10 17:58:19.8079393,0.0,163.47
216,8957,134,43,2021-01-10 17:58:19.8079393,0.0,151.79
217,8958,135,165,2021-01-10 18:04:14.5070819,0.0,330.0
218,8959,136,166,2021-01-10 18:37:35.8562579,0.0,225.0
219,8960,137,166,2021-01-10 19:44:18.8857487,330.0,225.0
220,8960,137,167,2021-01-10 19:44:18.8857487,330.0,165.0
221,8960,137,168,2021-01-10 19:44:18.8857487,330.0,330.0
222,8960,137,169,2021-01-10 19:44:18.8857487,330.0,130.0
223,8960,137,92,2021-01-10 19:44:18.8857487,330.0,125.0
224,8960,137,170,2021-01-10 19:44:18.8857487,330.0,170.0
225,8960,137,171,2021-01-10 19:44:18.8857487,330.0,190.0
226,8961,138,90,2021-01-10 19:58:13.7946673,0.0,240.0
227,8962,139,153,2021-01-10 20:40:40.4381521,0.0,340.0
228,8963,140,42,2021-01-10 20:43:56.9690935,247.0,235.0
229,8963,140,68,2021-01-10 20:43:56.9690935,247.0,135.0
230,8963,140,85,2021-01-10 20:43:56.9690935,247.0,125.0
231,8964,141,172,2021-01-10 20:45:38.3039772,0.0,170.55
232,8965,142,144,2021-01-11 09:03:30.5888897,0.0,125.0
233,8966,143,173,2021-01-11 11:01:01.0899403,0.0,130.0
234,8967,144,166,2021-01-11 11:20:18.1852418,0.0,225.0
235,8968,46,67,2021-01-11 14:04:38.7219994,0.0,125.0
236,8968,46,66,2021-01-11 14:04:38.7219994,0.0,125.0
237,8969,145,174,2021-01-11 15:03:17.9508577,0.0,240.0
238,8970,146,44,2021-01-11 15:32:51.7555805,0.0,211.83
239,8971,147,175,2021-01-11 15:44:19.8859183,150.0,150.0
240,8972,148,46,2021-01-11 16:37:19.0758830,0.0,125.0
241,8972,148,46,2021-01-11 16:37:19.0758830,0.0,125.0
242,8972,148,176,2021-01-11 16:37:19.0758830,0.0,125.0
243,8973,149,103,2021-01-11 16:50:41.7641629,0.0,150.0
244,8973,149,126,2021-01-11 16:50:41.7641629,0.0,150.0
245,8974,150,177,2021-01-11 17:31:53.1666328,0.0,155.0
246,8975,151,176,2021-01-11 21:16:51.7496397,125.0,125.0
247,8976,152,178,2021-01-11 21:45:43.2504222,0.0,310.0
248,8977,153,179,2021-01-12 07:51:19.6433243,0.0,150.0
249,8977,153,180,2021-01-12 07:51:19.6433243,0.0,150.0
250,8978,154,5,2021-01-12 09:13:15.7479723,0.0,235.0
251,8979,155,166,2021-01-12 10:12:39.0880431,0.0,225.0
252,8980,156,95,2021-01-12 10:15:56.0408953,0.0,190.0
253,8980,156,181,2021-01-12 10:15:56.0408953,0.0,140.0
254,8981,157,86,2021-01-12 10:36:22.8361550,0.0,140.0
255,8982,37,50,2021-01-12 11:16:33.1464595,0.0,125.0
256,8983,158,146,2021-01-12 12:07:26.7988081,0.0,402.47
257,8983,158,141,2021-01-12 12:07:26.7988081,0.0,285.97
258,8984,152,182,2021-01-12 12:08:57.9842740,0.0,275.0
259,8985,159,121,2021-01-12 15:55:45.6489594,0.0,125.0
260,8986,160,183,2021-01-12 16:20:31.5355323,0.0,240.0
261,8987,161,57,2021-01-12 16:35:29.5721608,0.0,200.0
262,8988,162,184,2021-01-12 19:47:23.8319652,0.0,180.0
263,8989,163,185,2021-01-12 21:48:50.3056283,0.0,150.0
264,8990,164,186,2021-01-12 22:59:00.1873788,0.0,340.0
265,8991,165,160,2021-01-12 23:02:20.1731743,0.0,145.0
266,8992,166,175,2021-01-13 00:22:12.5344630,0.0,150.0
267,8993,167,187,2021-01-13 08:41:24.5263068,185.0,185.0
268,8994,140,188,2021-01-13 09:41:34.1625739,130.0,125.0
269,8994,140,189,2021-01-13 09:41:34.1625739,130.0,130.0
270,8995,168,64,2021-01-13 10:02:54.4375001,0.0,155.0
271,8996,169,126,2021-01-13 10:08:44.0863815,0.0,150.0
272,8996,169,153,2021-01-13 10:08:44.0863815,0.0,340.0
273,8997,170,144,2021-01-13 11:18:12.1021795,0.0,125.0
274,8997,170,144,2021-01-13 11:18:12.1021795,0.0,125.0
275,8997,170,144,2021-01-13 11:18:12.1021795,0.0,125.0
276,8998,165,190,2021-01-13 11:57:24.6254598,0.0,145.0
277,8999,171,191,2021-01-13 14:29:42.1679227,155.0,155.0
278,9000,172,70,2021-01-13 15:43:02.2476800,0.0,158.87
279,9001,173,73,2021-01-13 18:44:23.1029797,0.0,130.0
280,9002,174,192,2021-01-13 18:52:38.8171451,0.0,118.37
281,9002,174,193,2021-01-13 18:52:38.8171451,0.0,126.82
282,9003,175,194,2021-01-13 19:28:19.5288085,0.0,160.0
283,9003,175,195,2021-01-13 19:28:19.5288085,0.0,235.0
284,9003,175,196,2021-01-13 19:28:19.5288085,0.0,145.0
285,9003,175,197,2021-01-13 19:28:19.5288085,0.0,180.0
286,9003,175,53,2021-01-13 19:28:19.5288085,0.0,310.0
287,9004,176,198,2021-01-13 20:06:11.7099879,0.0,296.51
288,9005,151,199,2021-01-13 20:16:27.7069336,0.0,135.0
289,9006,177,200,2021-01-13 20:34:46.0700450,0.0,125.0
290,9007,178,201,2021-01-13 21:04:59.8518714,0.0,145.0
291,9007,178,202,2021-01-13 21:04:59.8518714,0.0,135.0
292,9007,178,203,2021-01-13 21:04:59.8518714,0.0,160.0
293,9008,171,49,2021-01-13 23:30:47.5317107,135.0,150.0
294,9009,179,204,2021-01-14 08:56:51.1300454,0.0,155.0
295,9010,180,55,2021-01-14 10:41:18.8819254,0.0,105.0
296,9010,180,205,2021-01-14 10:41:18.8819254,0.0,125.0
297,9010,180,206,2021-01-14 10:41:18.8819254,0.0,145.0
298,9011,181,207,2021-01-14 11:05:38.4186278,175.0,175.0
299,9012,182,28,2021-01-14 11:26:34.1903743,0.0,155.0
300,9012,182,208,2021-01-14 11:26:34.1903743,0.0,230.0
301,9013,183,209,2021-01-14 11:31:20.1630303,222.62,192.62
302,9014,184,208,2021-01-14 12:16:41.0742831,0.0,230.0
303,9015,185,159,2021-01-14 12:40:44.6015869,0.0,130.0
304,9017,186,122,2021-01-14 14:01:56.5477917,0.0,145.0
305,9017,186,44,2021-01-14 14:01:56.5477917,0.0,165.0
306,9018,187,109,2021-01-14 14:17:29.6397527,0.0,420.0
307,9019,167,187,2021-01-14 14:24:42.9620061,0.0,185.0
308,9020,188,48,2021-01-14 15:35:14.9635427,0.0,233.53
309,9021,189,210,2021-01-14 16:17:13.4422739,341.09,341.09
310,9022,150,119,2021-01-14 17:39:03.4658863,0.0,330.0
311,9023,183,85,2021-01-14 17:48:09.9666093,0.0,102.46
312,9023,183,211,2021-01-14 17:48:09.9666093,0.0,122.95
313,9024,190,212,2021-01-14 18:01:05.0487581,0.0,1.0
314,9024,190,213,2021-01-14 18:01:05.0487581,0.0,1.0
315,9024,190,214,2021-01-14 18:01:05.0487581,0.0,1.0
316,9025,161,213,2021-01-14 18:01:24.7929628,0.0,1.0
317,9026,190,213,2021-01-14 18:38:27.6481260,0.0,1.0
318,9026,190,212,2021-01-14 18:38:27.6481260,0.0,1.0
319,9026,190,214,2021-01-14 18:38:27.6481260,0.0,1.0
320,9027,191,215,2021-01-14 19:52:15.2903124,0.0,220.0
321,9027,191,166,2021-01-14 19:52:15.2903124,0.0,225.0
322,9028,78,105,2021-01-14 20:13:08.5311984,0.0,140.0
323,9029,13,154,2021-01-14 21:23:59.5580249,0.0,165.0
324,9030,192,216,2021-01-14 22:37:15.6105905,0.0,125.0
325,9031,193,217,2021-01-15 06:21:22.2646201,0.0,310.0
326,9032,194,218,2021-01-15 07:14:04.4899101,57.63,70.44
327,9032,194,219,2021-01-15 07:14:04.4899101,57.63,99.26
328,9032,194,26,2021-01-15 07:14:04.4899101,57.63,57.63
329,9032,194,118,2021-01-15 07:14:04.4899101,57.63,51.23
330,9033,195,220,2021-01-15 08:24:22.4104989,165.0,165.0
331,9034,196,88,2021-01-15 08:36:01.0805046,0.0,220.0
332,9035,197,221,2021-01-15 08:51:10.8247885,0.0,155.0
333,9036,198,56,2021-01-15 10:35:15.7976175,0.0,135.0
334,9037,199,153,2021-01-15 13:59:59.8631786,240.0,340.0
335,9037,199,91,2021-01-15 13:59:59.8631786,240.0,185.0
336,9038,200,153,2021-01-15 16:12:15.9789917,0.0,340.0
337,9038,200,222,2021-01-15 16:12:15.9789917,0.0,235.0
338,9039,201,48,2021-01-15 17:36:21.0685894,0.0,220.0
339,9040,195,29,2021-01-15 19:52:47.4639512,0.0,190.0
340,9041,202,10,2021-01-15 20:35:44.4737883,0.0,160.0
341,9042,203,223,2021-01-16 02:39:10.7128435,509.62,509.62
342,9043,204,224,2021-01-16 10:31:57.7550052,0.0,180.0
343,9044,205,225,2021-01-16 11:31:17.4288365,252.0,240.0
344,9045,206,226,2021-01-16 12:59:54.0462635,0.0,145.0
345,9046,207,227,2021-01-16 13:41:43.2745121,0.0,145.0
346,9047,181,228,2021-01-16 13:54:51.0308079,0.0,160.0
347,9048,208,229,2021-01-16 16:11:44.0966108,0.0,135.0
348,9049,209,230,2021-01-16 19:45:53.3878983,0.0,125.0
349,9050,210,213,2021-01-16 23:45:27.0359506,0.0,200.0
350,9050,210,231,2021-01-16 23:45:27.0359506,0.0,455.0
351,9051,211,232,2021-01-17 12:07:18.1196454,940.0,225.0
352,9051,211,44,2021-01-17 12:07:18.1196454,940.0,165.0
353,9051,211,148,2021-01-17 12:07:18.1196454,940.0,165.0
354,9051,211,233,2021-01-17 12:07:18.1196454,940.0,155.0
355,9051,211,73,2021-01-17 12:07:18.1196454,940.0,130.0
356,9051,211,234,2021-01-17 12:07:18.1196454,940.0,180.0
357,9051,211,235,2021-01-17 12:07:18.1196454,940.0,125.0
358,9051,211,236,2021-01-17 12:07:18.1196454,940.0,125.0
359,9051,211,237,2021-01-17 12:07:18.1196454,940.0,125.0
360,9052,212,238,2021-01-17 13:54:39.2805956,0.0,160.0
361,9053,213,239,2021-01-17 14:58:05.1796294,0.0,460.0
362,9054,214,240,2021-01-17 15:55:32.3536482,0.0,165.0
363,9055,215,89,2021-01-17 15:57:07.2855314,0.0,195.0
364,9055,215,82,2021-01-17 15:57:07.2855314,0.0,180.0
365,9056,216,179,2021-01-17 16:00:18.1052935,0.0,150.0
366,9057,217,3,2021-01-17 16:01:27.8195321,0.0,145.0
367,9058,218,241,2021-01-17 16:25:55.3132975,0.0,125.0
368,9059,219,242,2021-01-17 18:12:44.9979983,0.0,225.12
369,9059,219,243,2021-01-17 18:12:44.9979983,0.0,197.83
370,9060,59,39,2021-01-17 19:22:42.1397326,270.0,150.0
371,9060,59,244,2021-01-17 19:22:42.1397326,270.0,140.0
372,9060,59,229,2021-01-17 19:22:42.1397326,270.0,135.0
373,9060,59,245,2021-01-17 19:22:42.1397326,270.0,135.0
374,9061,220,227,2021-01-18 09:21:12.9653543,571.93,190.64
375,9061,220,190,2021-01-18 09:21:12.9653543,571.93,190.64
376,9061,220,160,2021-01-18 09:21:12.9653543,571.93,190.64
377,9061,220,220,2021-01-18 09:21:12.9653543,571.93,211.83
378,9062,221,246,2021-01-18 09:53:47.6409499,150.0,150.0
379,9063,222,247,2021-01-18 10:59:34.8772290,0.0,125.0
380,9064,223,248,2021-01-18 12:23:18.7195962,0.0,125.0
381,9065,224,249,2021-01-18 12:31:40.2981675,157.0,145.0
382,9066,130,250,2021-01-18 13:01:16.4160618,0.0,240.0
383,9067,110,140,2021-01-18 14:06:02.5481795,0.0,285.0
384,9068,16,251,2021-01-18 17:28:46.3671955,315.0,150.0
385,9068,16,252,2021-01-18 17:28:46.3671955,315.0,165.0
386,9068,16,253,2021-01-18 17:28:46.3671955,315.0,150.0
387,9068,16,236,2021-01-18 17:28:46.3671955,315.0,125.0
388,9068,16,254,2021-01-18 17:28:46.3671955,315.0,125.0
389,9069,225,255,2021-01-18 20:35:19.9882710,0.0,125.0
390,9070,226,256,2021-01-18 21:13:52.0335542,125.0,125.0
391,9071,115,257,2021-01-19 14:17:24.4608541,0.0,140.0
392,9072,227,213,2021-01-19 14:38:28.7605015,0.0,200.0
393,9072,227,198,2021-01-19 14:38:28.7605015,0.0,180.0
394,9072,227,258,2021-01-19 14:38:28.7605015,0.0,180.0
396,9074,224,201,2021-01-19 16:20:11.6353294,0.0,145.0
397,9075,228,156,2021-01-19 17:07:11.0081848,0.0,125.0
398,9075,228,259,2021-01-19 17:07:11.0081848,0.0,140.0
399,9076,229,119,2021-01-19 18:12:02.8195203,0.0,330.0
400,9077,230,38,2021-01-19 18:32:11.6972667,0.0,225.0
401,9078,231,236,2021-01-20 12:13:08.0615840,0.0,125.0
402,9079,232,260,2021-01-20 12:30:42.4049858,0.0,145.0
403,9080,226,256,2021-01-20 14:46:32.7623912,0.0,125.0
404,9081,221,261,2021-01-20 16:21:15.9013733,0.0,200.0
405,9082,59,262,2021-01-20 20:02:57.4726022,510.0,175.0
406,9082,59,168,2021-01-20 20:02:57.4726022,510.0,330.0
407,9082,59,263,2021-01-20 20:02:57.4726022,510.0,180.0
408,9083,233,264,2021-01-20 20:42:41.4466989,0.0,175.0
409,9084,234,265,2021-01-20 20:56:30.3379435,0.0,125.0
410,9085,235,141,2021-01-21 09:43:57.9474948,0.0,220.0
